Product Code,Product Primary Name,Dispensing Units,Doses Per Dispensing Unit,Pack Size,Product Is Active,Product Is Full Supply,Is A Tracer Product,Pack Rounding Threshold,Can Round To Zero,Product Strength,Product Form,Description
04F02,Etinilestradiol+Gestodeno; 20mcg + 75mcg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,20mcg + 75mcg,Comprimidos,Etinilestradiol+Gestodeno
04F03,Etinilest+Levonorgestrel; 30mcg + 150mcg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,30mcg + 150mcg,Comprimidos,Etinilest+Levonorgestrel
04F04,Etinilest+Levonorgestrel; 50mcg + 250mcg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,50mcg + 250mcg,Comprimidos,Etinilest+Levonorgestrel
04F05,Etinilest+Levonorgestrel; 30mcg + 50 mcg/40mcg + 75mcg/3; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,30mcg + 50 mcg/40mcg + 75mcg/30mcg+125mcg,Comprimidos,Etinilest+Levonorgestrel
04F06,Levonorgestrel(Microlut) 30mcg Ciclo,1,1,1,TRUE,TRUE,FALSE,0,FALSE,30mcg,Ciclo,Levonorgestrel(Microlut)
04F06W,Levonorgestrel  0.75mg Comp,1,1,1,TRUE,TRUE,FALSE,0,FALSE,0.75mg,Comprimidos,Levonorgestrel
04F06Y,Levonorgestrel (Microlut) 30mcg Ciclo,1,1,1,TRUE,TRUE,FALSE,0,FALSE,30mcg,Ciclo,Levonorgestrel (Microlut)
04F06Z,Levonorgestrel; JADELLE; Implante,1,1,1,TRUE,TRUE,FALSE,0,FALSE,JADELLE,Implante,Levonorgestrel
04F07,Medroxiprogesterona acet (Depo; 150mg/3mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,150mg/3mL,Injectável,Medroxiprogesterona acet (Depo-Provera)
04F07Z,Medroxiprogesterona (Sayana Press) 104mg/0.65ml Inj,1,1,1,TRUE,TRUE,FALSE,0,FALSE,104mg/0.65ml,Injectável,Medroxiprogesterona (Sayana Press)
04F08,Levonorgestrel+Etinilestradiol; 250mcg + 50mcg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mcg + 50mcg,Comprimidos,Levonorgestrel+Etinilestradiol
04F08Z,"Levonor+Etinil (Microgynon); Microgynon; Ciclo0,15mg + 0,03; Ciclo",1,1,1,TRUE,TRUE,FALSE,0,FALSE,"Microgynon; Ciclo0,15mg + 0,03mg",Ciclo,Levonor+Etinil (Microgynon)
04F09,"Copper T380 dispositivo ; 0,2%; DIU",1,1,1,TRUE,TRUE,FALSE,0,FALSE,"0,2%",DIU,Copper T380 dispositivo
04F0XX,"Preservativos Femininos; 0,2%; Preservativo",1,1,1,TRUE,TRUE,FALSE,0,FALSE,"0,2%",Preservativo,Preservativos Femininos
04F0XY,Preservativos Masculino (53mm ; 53mm /2mm; Preservativo,1,1,1,TRUE,TRUE,FALSE,0,FALSE,53mm /2mm,Preservativo,Preservativos Masculino (53mm 2mm)
04F0XZ,"Norgestrel (Ovrette); 0,075mg; Ciclo",1,1,1,TRUE,TRUE,FALSE,0,FALSE,"0,075mg",Ciclo,Norgestrel (Ovrette)
04F0YW,"Norgestrel+Ethinylestradiol; 0,3mg + 0,003mg; Ciclo",1,1,1,TRUE,TRUE,FALSE,0,FALSE,"0,3mg + 0,003mg",Ciclo,Norgestrel+Ethinylestradiol
04F0YZ,"Levonor+Etinilest(Neogynon); 0,25+0,05mg; Ciclo",1,1,1,TRUE,TRUE,FALSE,0,FALSE,"0,25+0,05mg",Ciclo,Levonor+Etinilest(Neogynon)
04F0ZY,"Etinilestradiol; 0,05mg 50mcg; Comprimidos",1,1,1,TRUE,TRUE,FALSE,0,FALSE,"0,05mg 50mcg",Comprimidos,Etinilestradiol
04F0ZZ,"Etinilestradiol; 0,01mg 10mcg; Comprimidos",1,1,1,TRUE,TRUE,FALSE,0,FALSE,"0,01mg 10mcg",Comprimidos,Etinilestradiol
04F10,Nonoxinol; 2%; Gel,1,1,1,TRUE,TRUE,FALSE,0,FALSE,2%,Gel,Nonoxinol
04G01,Doxazosina; 2mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,2mg,Comprimidos,Doxazosina
04G02,Doxazosina de accao prolongada; 4mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,4mg,Comprimidos,Doxazosina de accao prolongada
04G03,Doxazosina de accao prolongada; 8mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,8mg,Comprimidos,Doxazosina de accao prolongada
04G04,Tansulosina; 400mcg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,400mcg,Comprimidos,Tansulosina
04H01,Cloreto de trospio; 20mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,20mg,Comprimidos,Cloreto de trospio
04H02,"Desmopressina; 0,1mg/mL; Spray nasal",1,1,1,TRUE,TRUE,FALSE,0,FALSE,"0,1mg/mL",Spray nasal,Desmopressina
04H03,Oxibutinina; 20mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,20mg,Comprimidos,Oxibutinina
04H04,Tolterodina; 4mg; Cápsulas,1,1,1,TRUE,TRUE,FALSE,0,FALSE,4mg,Cápsulas,Tolterodina
04I01,"Acido Citrico+Citrato de potas; 0,2%; Granulado",1,1,1,TRUE,TRUE,FALSE,0,FALSE,"0,2%",Granulado,Acido Citrico+Citrato de potassio+Citrato de Sodio
04J01,Alprostadil; 10mcg; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,10mcg,Injectável,Alprostadil
04J02,Papaverina; 60mg/2mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,60mg/2mL,Injectável,Papaverina
04J03,Sildenafil; 50mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,50mg,Comprimidos,Sildenafil
04K01,"BCG Intravesical; 0,2%; Pó",1,1,1,TRUE,TRUE,FALSE,0,FALSE,"0,2%",Pó,BCG Intravesical
04K02,Bicalutamida; 50mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,50mg,Comprimidos,Bicalutamida
04K03,Bicalutamida; 150mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,150mg,Comprimidos,Bicalutamida
04K04,Finasterida; 5mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,5mg,Comprimidos,Finasterida
04K05,Flutamida; 250mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg,Comprimidos,Flutamida
04K06,"Glicina; 1,5%; Solução Aquosa",1,1,1,TRUE,TRUE,FALSE,0,FALSE,"1,5%",Solução Aquosa,Glicina
04K07,Stilbestrol (Dietilstilbestrol; 1mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,1mg,Comprimidos,Stilbestrol (Dietilstilbestrol)
04K08,Stilbestrol (Dietilstilbestrol; 3mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,3mg,Comprimidos,Stilbestrol (Dietilstilbestrol)
05A01,Aminofilina; 100mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,100mg,Comprimidos,Aminofilina
05A01Z,Aminofilina; 125mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,125mg,Comprimidos,Aminofilina
05A02,Aminofilina; 240mg/10mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,240mg/10mL,Injectável,Aminofilina
05A02Z,Aminofilina; 250mg/10mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg/10mL,Injectável,Aminofilina
05A03,Beclometasona; 100mcg/inalacao; Aerosol,1,1,1,TRUE,TRUE,FALSE,0,FALSE,100mcg/inalacao,Aerosol,Beclometasona
05A03Z,Beclometasona; 50mcg/inalacao; Aerosol,1,1,1,TRUE,TRUE,FALSE,0,FALSE,50mcg/inalacao,Aerosol,Beclometasona
05A04,Beclometasona; 200mcg/inalacao; Aerosol,1,1,1,TRUE,TRUE,FALSE,0,FALSE,200mcg/inalacao,Aerosol,Beclometasona
05A05,Brometo de ipratropio; 20mcg/inalacao; Aerosol,1,1,1,TRUE,TRUE,FALSE,0,FALSE,20mcg/inalacao,Aerosol,Brometo de ipratropio
05A06,Cromoglicato de sodio; 5mg/Inalacao; Aerosol,1,1,1,TRUE,TRUE,FALSE,0,FALSE,5mg/Inalacao,Aerosol,Cromoglicato de sodio
05A07,Ketotifeno; 1mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,1mg,Comprimidos,Ketotifeno
05A07Z,Ketotifeno; 1mg/5mL; Xarope,1,1,1,TRUE,TRUE,FALSE,0,FALSE,1mg/5mL,Xarope,Ketotifeno
05A08,Salbutamol; 100mcg/inalacao; Aerosol,1,1,1,TRUE,TRUE,FALSE,0,FALSE,100mcg/inalacao,Aerosol,Salbutamol
05A09,Salbutamol; 2mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,2mg,Comprimidos,Salbutamol
05A09Z,Salbutamol; 4mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,4mg,Comprimidos,Salbutamol
05A10,Salbutamol; 500mcg/mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,500mcg/mL,Injectável,Salbutamol
05A11,Salbutamol ; 5mg/mL; Solução para Nebulização,1,1,1,TRUE,TRUE,FALSE,0,FALSE,5mg/mL,Solução para Nebulização,Salbutamol
05A12,Salbutamol; 2mg/5mL; Xarope,1,1,1,TRUE,TRUE,FALSE,0,FALSE,2mg/5mL,Xarope,Salbutamol
05A13,Salmeterol; 25mcg/inalacao; Aerosol,1,1,1,TRUE,TRUE,FALSE,0,FALSE,25mcg/inalacao,Aerosol,Salmeterol
05A14,Teofilina de accao prolongada; 250mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg,Comprimidos,Teofilina de accao prolongada
05B01,Benzoato de sodio; 3 g/100mL; Xarope,1,1,1,TRUE,TRUE,FALSE,0,FALSE,3 g/100mL,Xarope,Benzoato de sodio
05B02,Bromidrato de Dextrometorfano; 27mg/15ml; Xarope,1,1,1,TRUE,TRUE,FALSE,0,FALSE,27mg/15ml,Xarope,Bromidrato de Dextrometorfano
05B0X,Ciclidrol xpe (8mg/mL); 8mg/mL; Xarope,1,1,1,TRUE,TRUE,FALSE,0,FALSE,8mg/mL,Xarope,Ciclidrol xpe (8mg/mL)
05B0ZZ,Ciclidrol; 8mg/mL; Xarope,1,1,1,TRUE,TRUE,FALSE,0,FALSE,8mg/mL,Xarope,Ciclidrol
06A01,Acido Folico; 5mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,5mg,Comprimidos,Acido Folico
06A02,"Eritropoietina recom hum alfa/; 2000UI/0,5mL; Injectável",1,1,1,TRUE,TRUE,FALSE,0,FALSE,"2000UI/0,5mL",Injectável,Eritropoietina recom hum alfa/beta
06A03,Ferro dextrano; 100mg/2mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,100mg/2mL,Injectável,Ferro dextrano
06A04,Gluconato de ferro; 30mg/5mL; Xarope,1,1,1,TRUE,TRUE,FALSE,0,FALSE,30mg/5mL,Xarope,Gluconato de ferro
06A05,Hidroxicobalamina acetato B12; 1mg/mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,1mg/mL,Injectável,Hidroxicobalamina acetato B12
06A06,Sal ferroso; 200mg (65 mg de ferro elementa; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,200mg (65 mg de ferro elementar,Comprimidos,Sal ferroso
06A07,Sulfato ferroso+Acido folico; 90mg+1mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,90mg+1mg,Comprimidos,Sulfato ferroso+Acido folico
06A07Y,"Sulfato Ferroso + Acido Folico; 60mg+0,4mg; Comprimidos",1,1,1,TRUE,TRUE,FALSE,0,FALSE,"60mg+0,4mg",Comprimidos,Sulfato Ferroso + Acido Folico
06A0YZ,Acido Folico+Vit B12; 1mg+25mcg; Cápsulas,1,1,1,TRUE,TRUE,FALSE,0,FALSE,1mg+25mcg,Cápsulas,Acido Folico+Vit B12
06A0ZY,Acido Folico+Vit B12; 1mg+25mcg; Cápsulas,1,1,1,TRUE,TRUE,FALSE,0,FALSE,1mg+25mcg,Cápsulas,Acido Folico+Vit B12
06A0ZZ,Sal ferroso; 30mg/5mL; Xarope,1,1,1,TRUE,TRUE,FALSE,0,FALSE,30mg/5mL,Xarope,Sal ferroso
06C01,Filgrastim; 300 mcg/mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,300 mcg/mL,Injectável,Filgrastim
06D01,Heparina Sodica; 25 000 UI/5mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,25 000 UI/5mL,Injectável,Heparina Sodica
06D01Z,Heparina Sodica; 5000UI/5mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,5000UI/5mL,Injectável,Heparina Sodica
06D02,"Heparina de baixo peso molecul; 4000UI/0,4mL; Injectável",1,1,1,TRUE,TRUE,FALSE,0,FALSE,"4000UI/0,4mL",Injectável,Heparina de baixo peso molecular
06D03,Varfarina; 5mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,5mg,Comprimidos,Varfarina
06D0ZZ,"Enoxeparina; 40mg/0,4mL; Injectável",1,1,1,TRUE,TRUE,FALSE,0,FALSE,"40mg/0,4mL",Injectável,Enoxeparina
06E01,Acido acetilsalicilico  (Aspir; 100mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,100mg,Comprimidos,Acido acetilsalicilico  (Aspirina)
06E02,Clopidogrel; 75mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,75mg,Comprimidos,Clopidogrel
06E03,Estreptoquinase; 1 500 000UI; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,1 500 000UI,Injectável,Estreptoquinase
06E04,Tirofiban 50mcg/mL Inj,1,1,1,TRUE,TRUE,FALSE,0,FALSE,50mcg/mL,Injectável,Tirofiban
06F01,Acido tranexamico; 500mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,500mg,Comprimidos,Acido tranexamico
06F02,Acido tranexamico; 500mg/5mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,500mg/5mL,Injectável,Acido tranexamico
06F03,"Esponja de Gelatina; 0,2%; Cubos",1,1,1,TRUE,TRUE,FALSE,0,FALSE,"0,2%",Cubos,Esponja de Gelatina
06F04,"Esponja de Gelatina esteril; 0,2%; Cubos",1,1,1,TRUE,TRUE,FALSE,0,FALSE,"0,2%",Cubos,Esponja de Gelatina esteril
06F05,Fibrinogenio; 100mg/250mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,100mg/250mL,Injectável,Fibrinogenio
06F06,Factor VIII Coagulacao Humano ; 500 UI; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,500 UI,Injectável,Factor VIII Coagulacao Humano liofilizado
06F06Y,"Factor de Coagulacao Humana II,VII,IX,X,Inj(500UI) 500 UI Inj",1,1,1,TRUE,TRUE,FALSE,0,FALSE,500 UI,Injectável,"Factor de Coagulacao Humana II,VII,IX,X,Inj(500UI)"
06F06Z,Factor de coagulacao VIII; 1000UI; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,1000UI,Injectável,Factor de coagulacao VIII
06F07,"Fitomenadiona (Vit K1); 2mg/0,2mL; Injectável",1,1,1,TRUE,TRUE,FALSE,0,FALSE,"2mg/0,2mL",Injectável,Fitomenadiona (Vit K1)
06F07Y,Fitomenadiona (Vit K1); 1mg/mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,1mg/mL,Injectável,Fitomenadiona (Vit K1)
06F07Z,"Fitomenadiona (Vit K1); 0,5mg/mL; Injectável",1,1,1,TRUE,TRUE,FALSE,0,FALSE,"0,5mg/mL",Injectável,Fitomenadiona (Vit K1)
06F08,Fitomenadiona (Vit K1); 10mg/mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,10mg/mL,Injectável,Fitomenadiona (Vit K1)
06F0ZY,Acido aminocaproico; 5g/20mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,5g/20mL,Injectável,Acido aminocaproico
06F0ZZ,Acido aminocaproico; 250mg/2mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg/2mL,Injectável,Acido aminocaproico
07A01,Acetilsalicilato de lisina; 900mg/5mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,900mg/5mL,Injectável,Acetilsalicilato de lisina
07A02,Acido acetilsalicilico (Aspiri; 500mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,500mg,Comprimidos,Acido acetilsalicilico (Aspirina)
07A02T,Acido acetil Salcilico; (650mg); Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,(650mg),Comprimidos,Acido acetil Salcilico
07A02Z,Acido acetilsalicilico (Aspiri; 320mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,320mg,Comprimidos,Acido acetilsalicilico (Aspirina)
07A03,Paracetamol; 500mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,500mg,Comprimidos,Paracetamol
07A04,Paracetamol; 1g/100mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,1g/100mL,Injectável,Paracetamol
07A05,Paracetamol; 250mg; Supositório,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg,Supositório,Paracetamol
07A05Z,Paracetamol ; 125mg; Supositório,1,1,1,TRUE,TRUE,FALSE,0,FALSE,125mg,Supositório,Paracetamol
07A06,Paracetamol; 120mg/5mL; Suspensão,1,1,1,TRUE,TRUE,FALSE,0,FALSE,120mg/5mL,Suspensão,Paracetamol
07A06Y,Paracetamol; 250mg/5mL; Xarope,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg/5mL,Xarope,Paracetamol
07A06Z,Paracetamol; 125mg/5mL; Xarope,1,1,1,TRUE,TRUE,FALSE,0,FALSE,125mg/5mL,Xarope,Paracetamol
07A0WZ,Metamizol; 5g/100mL; Xarope,1,1,1,TRUE,TRUE,FALSE,0,FALSE,5g/100mL,Xarope,Metamizol
07A0ZW,Metamizol; 5mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,5mg,Comprimidos,Metamizol
07A0ZX,Paracetamol+Codeina; 500mg+30mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,500mg+30mg,Comprimidos,Paracetamol+Codeina
07A0ZZ,Paracetamol+Cafeina+Ergotamina; 250+100+1mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250+100+1mg,Comprimidos,Paracetamol+Cafeina+Ergotamina
07B01,Codeina fosfato; 30mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,30mg,Comprimidos,Codeina fosfato
07B02,Codeina fosfato; 25mg/5mL; Xarope,1,1,1,TRUE,TRUE,FALSE,0,FALSE,25mg/5mL,Xarope,Codeina fosfato
07B03,Dextropopoxifeno; 65mg; Cápsulas,1,1,1,TRUE,TRUE,FALSE,0,FALSE,65mg,Cápsulas,Dextropopoxifeno
07B04,Morfina sulfato; 10mg; Comprimidos de Libertação Prol,1,1,1,TRUE,TRUE,FALSE,0,FALSE,10mg,Comprimidos de Libertação Prolongada,Morfina sulfato
07B05,Morfina sulfato; 30mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,30mg,Comprimidos,Morfina sulfato
07B06,Morfina sulfato; 10mg/mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,10mg/mL,Injectável,Morfina sulfato
07B07,Morfina sulfato; 5mg/5mL; Xarope,1,1,1,TRUE,TRUE,FALSE,0,FALSE,5mg/5mL,Xarope,Morfina sulfato
07B08,Petidina; 100mg/2mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,100mg/2mL,Injectável,Petidina
07B09,"Tramadol, Hidrocloreto; 50mg; Comprimidos",1,1,1,TRUE,TRUE,FALSE,0,FALSE,50mg,Comprimidos,"Tramadol, Hidrocloreto"
07B10,"Tramadol, Hidrocloreto; 100mg; Comprimidos",1,1,1,TRUE,TRUE,FALSE,0,FALSE,100mg,Comprimidos,"Tramadol, Hidrocloreto"
07B10Z,Tramadol; 150mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,150mg,Comprimidos,Tramadol
07B11,Tramadol; 100mg/2mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,100mg/2mL,Injectável,Tramadol
07C01,Ergotamina+Cafeina; 1g + 100mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,1g + 100mg,Comprimidos,Ergotamina+Cafeina
07C02,Sumatriptano; 50mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,50mg,Comprimidos,Sumatriptano
07D01,Carbamazepina; 200mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,200mg,Comprimidos,Carbamazepina
07D01Z,Carbamazepina; 400mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,400mg,Comprimidos,Carbamazepina
07D02,Clonazepam; 2mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,2mg,Comprimidos,Clonazepam
07D03,Clonazepam; 1mg/mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,1mg/mL,Injectável,Clonazepam
07D04,Fenitoina; 100mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,100mg,Comprimidos,Fenitoina
07D04Z,Fenitoina; 50mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,50mg,Comprimidos,Fenitoina
07D05,Fenitoina; 250mg/5mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,250mg/5mL,Injectável,Fenitoina
07D06,Fenobarbital; 15mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,15mg,Comprimidos,Fenobarbital
07D07,Fenobarbital; 100mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,100mg,Comprimidos,Fenobarbital
07D08,Fenobarbital; 200mg/2mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,200mg/2mL,Injectável,Fenobarbital
07D08Z,Fenobarbital; 200mg/mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,200mg/mL,Injectável,Fenobarbital
07D09,Gabapentina; 100mg; Cápsulas,1,1,1,TRUE,TRUE,FALSE,0,FALSE,100mg,Cápsulas,Gabapentina
07D10,Gabapentina; 300mg; Cápsulas,1,1,1,TRUE,TRUE,FALSE,0,FALSE,300mg,Cápsulas,Gabapentina
07D11,Lamotrigina; 50mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,50mg,Comprimidos,Lamotrigina
07D12,Topiramato; 50mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,50mg,Comprimidos,Topiramato
07D13,Valproato de Sodio; 200mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,200mg,Comprimidos,Valproato de Sodio
07D14,Valproato de sodio; 200mg/5mL; Xarope,1,1,1,TRUE,TRUE,FALSE,0,FALSE,200mg/5mL,Xarope,Valproato de sodio
07E01,Cinarizina; 25mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,25mg,Comprimidos,Cinarizina
07E02,Meclizina; 25mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,25mg,Comprimidos,Meclizina
07F01,Biperideno Hidrocloreto; 2mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,2mg,Comprimidos,Biperideno Hidrocloreto
07F02,Biperideno lactato; 5mg/mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,5mg/mL,Injectável,Biperideno lactato
07F03,"Levodopa+Benzerazida; 50mg + 12,5mg; Comprimidos",1,1,1,TRUE,TRUE,FALSE,0,FALSE,"50mg + 12,5mg",Comprimidos,Levodopa+Benzerazida
07F04,Levodopa+Benzerazida; 200mg + 50mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,200mg + 50mg,Comprimidos,Levodopa+Benzerazida
07G01,Amitriptilina; 10mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,10mg,Comprimidos,Amitriptilina
07G02,Amitriptilina; 25mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,25mg,Comprimidos,Amitriptilina
07G03,Fluoxetina HCL; 20mg; Cápsulas,1,1,1,TRUE,TRUE,FALSE,0,FALSE,20mg,Cápsulas,Fluoxetina HCL
07G04,Imipramina; 25mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,25mg,Comprimidos,Imipramina
07G05,Imipramina; 25mg/2mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,25mg/2mL,Injectável,Imipramina
07G06,Maprotilina; 25mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,25mg,Comprimidos,Maprotilina
07G06Z,Maprotilina; 50mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,50mg,Comprimidos,Maprotilina
07G07,Paroxetina; 20mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,20mg,Comprimidos,Paroxetina
07G08,Sertralina; 50mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,50mg,Comprimidos,Sertralina
07G09,Trazodona; 50mg; Cápsulas,1,1,1,TRUE,TRUE,FALSE,0,FALSE,50mg,Cápsulas,Trazodona
07H01,Litio carbonato; 300mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,300mg,Comprimidos,Litio carbonato
07I01,"Alprazolam; 0,5mg; Comprimidos",1,1,1,TRUE,TRUE,FALSE,0,FALSE,"0,5mg",Comprimidos,Alprazolam
07I02,Bromazepam; 3mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,3mg,Comprimidos,Bromazepam
07I03,Buspirona; 10mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,10mg,Comprimidos,Buspirona
07I04,Clordiazepoxido; 10mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,10mg,Comprimidos,Clordiazepoxido
07I05,Diazepam; 2mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,2mg,Comprimidos,Diazepam
07I06,Diazepam; 10mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,10mg,Comprimidos,Diazepam
07I06Z,Diazepam; 10mg; Cápsulas de Libertação Prolong,1,1,1,TRUE,TRUE,FALSE,0,FALSE,10mg,Cápsulas de Libertação Prolongada,Diazepam
07I07,Diazepam; 10mg/2mL; Injectável,1,1,1,TRUE,TRUE,FALSE,0,FALSE,10mg/2mL,Injectável,Diazepam
07I08,Flunitrazepam; 2mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,2mg,Comprimidos,Flunitrazepam
07I09,Hidrato de cloral; 10%; Xarope,1,1,1,TRUE,TRUE,FALSE,0,FALSE,10%,Xarope,Hidrato de cloral
07I10,Oxazepam; 15mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,15mg,Comprimidos,Oxazepam
07I11,Zolpidem; 10mg; Comprimidos,1,1,1,TRUE,TRUE,FALSE,0,FALSE,10mg,Comprimidos,Zolpidem
